"1970","1970-12-31"
"1855","1855-12-31"
"1930","1930-12-31"
"1974","1974-12-31"
"1837","1837-12-31"
"1721","1721-12-31"
"1851","1851-12-31"
"1964","1964-12-31"
"1948","1948-12-31"
"2007","2007-12-31"
"1970","1970-12-31"
"2021","2021-12-31"
"2007","2007-12-31"
"1965","1965-12-31"
"1949","1949-12-31"
"1831","1831-12-31"
"1939","1939-12-31"
"1955","1955-12-31"
"2003","2003-12-31"
"2004","2004-12-31"
"1982","1982-12-31"
"2049","2049-12-31"
"1845","1845-12-31"
"1909","1909-12-31"
"0","0-12-31"
"1987","1987-12-31"
"1708","1708-12-31"
"2034","2034-12-31"
"1993","1993-12-31"
"1887","1887-12-31"
"1912","1912-12-31"
"1987","1987-12-31"
"2002","2002-12-31"
"1986","1986-12-31"
"1941","1941-12-31"
"1965","1965-12-31"
"1921","1921-12-31"
"2012","2012-12-31"
"2023","2023-12-31"
"2030","2030-12-31"
"1883","1883-12-31"
"1957","1957-12-31"
"1970","1970-12-31"
"1975","1975-12-31"
"1911","1911-12-31"
"1940","1940-12-31"
"1967","1967-12-31"
"1986","1986-12-31"
"2028","2028-12-31"
"1977","1977-12-31"
"1999","1999-12-31"
"1911","1911-12-31"
"1967","1967-12-31"
"1978","1978-12-31"
"1956","1956-12-31"
"2015","2015-12-31"
"2014","2014-12-31"
"2026","2026-12-31"
"2034","2034-12-31"
"1901","1901-12-31"
"2033","2033-12-31"
"1868","1868-12-31"
"1950","1950-12-31"
"1965","1965-12-31"
"1903","1903-12-31"
"1897","1897-12-31"
"1966","1966-12-31"
"1964","1964-12-31"
"1981","1981-12-31"
"1947","1947-12-31"
"1847","1847-12-31"
"2011","2011-12-31"
"1938","1938-12-31"
"1902","1902-12-31"
"2005","2005-12-31"
"2000","2000-12-31"
"2034","2034-12-31"
"2012","2012-12-31"
"1972","1972-12-31"
"1931","1931-12-31"
"1974","1974-12-31"
"2045","2045-12-31"
"1987","1987-12-31"
"1971","1971-12-31"
"1993","1993-12-31"
"1854","1854-12-31"
"1896","1896-12-31"
"1947","1947-12-31"
"0","0-12-31"
"1987","1987-12-31"
"2053","2053-12-31"
"1892","1892-12-31"
"1941","1941-12-31"
"1938","1938-12-31"
"1904","1904-12-31"
"1953","1953-12-31"
"2041","2041-12-31"
"1925","1925-12-31"
"1854","1854-12-31"
"1975","1975-12-31"
"1931","1931-12-31"
"1875","1875-12-31"
"1982","1982-12-31"
"1989","1989-12-31"
"1994","1994-12-31"
"2000","2000-12-31"
"1972","1972-12-31"
"1999","1999-12-31"
"1931","1931-12-31"
"2008","2008-12-31"
"2039","2039-12-31"
"1997","1997-12-31"
"1971","1971-12-31"
"1963","1963-12-31"
"1985","1985-12-31"
"1963","1963-12-31"
"1956","1956-12-31"
"2013","2013-12-31"
"1699","1699-12-31"
"1969","1969-12-31"
"2032","2032-12-31"
"1961","1961-12-31"
"1900","1900-12-31"
"1988","1988-12-31"
"2039","2039-12-31"
"1924","1924-12-31"
"1995","1995-12-31"
"1942","1942-12-31"
"2032","2032-12-31"
"2014","2014-12-31"
"1988","1988-12-31"
"2003","2003-12-31"
"1954","1954-12-31"
"2037","2037-12-31"
"2004","2004-12-31"
"2052","2052-12-31"
"1942","1942-12-31"
"1919","1919-12-31"
"1935","1935-12-31"
"1917","1917-12-31"
"1993","1993-12-31"
"1839","1839-12-31"
"1981","1981-12-31"
"1990","1990-12-31"
"2035","2035-12-31"
"1956","1956-12-31"
"1992","1992-12-31"
"0","0-12-31"
"1858","1858-12-31"
"1986","1986-12-31"
"1980","1980-12-31"
"1994","1994-12-31"
"2039","2039-12-31"
"1894","1894-12-31"
"1925","1925-12-31"
"1964","1964-12-31"
"1988","1988-12-31"
"1708","1708-12-31"
"1812","1812-12-31"
"2059","2059-12-31"
"1964","1964-12-31"
"2012","2012-12-31"
"2024","2024-12-31"
"1979","1979-12-31"
"2041","2041-12-31"
"2042","2042-12-31"
"1982","1982-12-31"
"2051","2051-12-31"
"1818","1818-12-31"
"2048","2048-12-31"
"1956","1956-12-31"
"1998","1998-12-31"
"1844","1844-12-31"
"1879","1879-12-31"
"1984","1984-12-31"
"1951","1951-12-31"
"2043","2043-12-31"
"2012","2012-12-31"
"1854","1854-12-31"
"1951","1951-12-31"
"1975","1975-12-31"
"2046","2046-12-31"
"1987","1987-12-31"
"1961","1961-12-31"
"2003","2003-12-31"
"2037","2037-12-31"
"1967","1967-12-31"
"2006","2006-12-31"
"1984","1984-12-31"
"1683","1683-12-31"
"1988","1988-12-31"
"1987","1987-12-31"
"1972","1972-12-31"
"1957","1957-12-31"
"1975","1975-12-31"
"2051","2051-12-31"
"1998","1998-12-31"
"1931","1931-12-31"
"1952","1952-12-31"
"2007","2007-12-31"
"1964","1964-12-31"
"2002","2002-12-31"
"2045","2045-12-31"
"2050","2050-12-31"
"1949","1949-12-31"
"1978","1978-12-31"
"1987","1987-12-31"
"1934","1934-12-31"
"2041","2041-12-31"
"1972","1972-12-31"
"1968","1968-12-31"
"1985","1985-12-31"
"2012","2012-12-31"
"2000","2000-12-31"
"0","0-12-31"
"1915","1915-12-31"
"1943","1943-12-31"
"1947","1947-12-31"
"1895","1895-12-31"
"1973","1973-12-31"
"1984","1984-12-31"
"1969","1969-12-31"
"1943","1943-12-31"
"1982","1982-12-31"
"0","0-12-31"
"1909","1909-12-31"
"2004","2004-12-31"
"1902","1902-12-31"
"1986","1986-12-31"
"1980","1980-12-31"
"2050","2050-12-31"
"2001","2001-12-31"
"1968","1968-12-31"
"1969","1969-12-31"
"1914","1914-12-31"
"1972","1972-12-31"
"1844","1844-12-31"
"1834","1834-12-31"
"1952","1952-12-31"
"2033","2033-12-31"
"1991","1991-12-31"
"1909","1909-12-31"
"1912","1912-12-31"
"1988","1988-12-31"
"2046","2046-12-31"
"1975","1975-12-31"
"1920","1920-12-31"
"1976","1976-12-31"
"1915","1915-12-31"
"1985","1985-12-31"
"1993","1993-12-31"
"1939","1939-12-31"
"1979","1979-12-31"
"1939","1939-12-31"
"1988","1988-12-31"
"1979","1979-12-31"
"1919","1919-12-31"
"1968","1968-12-31"
"1981","1981-12-31"
"0","0-12-31"
"1855","1855-12-31"
"2035","2035-12-31"
"2004","2004-12-31"
"1975","1975-12-31"
"1961","1961-12-31"
"1966","1966-12-31"
"1963","1963-12-31"
"1969","1969-12-31"
"2002","2002-12-31"
"2038","2038-12-31"
"1999","1999-12-31"
"2050","2050-12-31"
"1956","1956-12-31"
"1903","1903-12-31"
"1992","1992-12-31"
"1960","1960-12-31"
"2002","2002-12-31"
"1942","1942-12-31"
"2041","2041-12-31"
"1786","1786-12-31"
"1865","1865-12-31"
"1970","1970-12-31"
"1973","1973-12-31"
"1960","1960-12-31"
"2047","2047-12-31"
"1897","1897-12-31"
"1878","1878-12-31"
"1972","1972-12-31"
"1944","1944-12-31"
"1981","1981-12-31"
"2036","2036-12-31"
"1995","1995-12-31"
"1923","1923-12-31"
"1992","1992-12-31"
"1800","1800-12-31"
"1680","1680-12-31"
"1979","1979-12-31"
"1981","1981-12-31"
"1973","1973-12-31"
"2039","2039-12-31"
"2001","2001-12-31"
"2031","2031-12-31"
"2005","2005-12-31"
"0","0-12-31"
"0","0-12-31"
"2048","2048-12-31"
"1972","1972-12-31"
"1850","1850-12-31"
"2031","2031-12-31"
"1990","1990-12-31"
"1945","1945-12-31"
"2035","2035-12-31"
"1947","1947-12-31"
"1941","1941-12-31"
"1922","1922-12-31"
"1987","1987-12-31"
"2048","2048-12-31"
"2044","2044-12-31"
"1676","1676-12-31"
"1972","1972-12-31"
"1954","1954-12-31"
"1966","1966-12-31"
"1960","1960-12-31"
"1969","1969-12-31"
"1937","1937-12-31"
"1816","1816-12-31"
"1984","1984-12-31"
"1877","1877-12-31"
"2051","2051-12-31"
"2010","2010-12-31"
"1962","1962-12-31"
"1965","1965-12-31"
"1856","1856-12-31"
"0","0-12-31"
"1965","1965-12-31"
"1975","1975-12-31"
"2042","2042-12-31"
"1952","1952-12-31"
"2030","2030-12-31"
"1940","1940-12-31"
"1980","1980-12-31"
"1961","1961-12-31"
"1892","1892-12-31"
"2054","2054-12-31"
"1962","1962-12-31"
"1968","1968-12-31"
"1953","1953-12-31"
"1993","1993-12-31"
"1961","1961-12-31"
"2002","2002-12-31"
"2033","2033-12-31"
"1974","1974-12-31"
"1657","1657-12-31"
"1950","1950-12-31"
"2011","2011-12-31"
"2000","2000-12-31"
"1984","1984-12-31"
"1966","1966-12-31"
"1943","1943-12-31"
"1969","1969-12-31"
"2005","2005-12-31"
"1927","1927-12-31"
"1981","1981-12-31"
"2034","2034-12-31"
"1949","1949-12-31"
"1908","1908-12-31"
"1853","1853-12-31"
"2044","2044-12-31"
"1957","1957-12-31"
"1923","1923-12-31"
"1928","1928-12-31"
"1868","1868-12-31"
"1989","1989-12-31"
"1903","1903-12-31"
"1909","1909-12-31"
"2030","2030-12-31"
"1982","1982-12-31"
"1943","1943-12-31"
"1952","1952-12-31"
"2028","2028-12-31"
"1992","1992-12-31"
"1975","1975-12-31"
"1997","1997-12-31"
"2039","2039-12-31"
"2050","2050-12-31"
"2022","2022-12-31"
"1980","1980-12-31"
"1920","1920-12-31"
"2038","2038-12-31"
"2025","2025-12-31"
"1992","1992-12-31"
"2011","2011-12-31"
"1995","1995-12-31"
"2047","2047-12-31"
"1970","1970-12-31"
"2039","2039-12-31"
"1849","1849-12-31"
"2020","2020-12-31"
"1984","1984-12-31"
"1942","1942-12-31"
"1936","1936-12-31"
"1958","1958-12-31"
"1952","1952-12-31"
"1971","1971-12-31"
"1889","1889-12-31"
"1886","1886-12-31"
"1975","1975-12-31"
"1954","1954-12-31"
"1913","1913-12-31"
"1891","1891-12-31"
"2009","2009-12-31"
"1997","1997-12-31"
"1956","1956-12-31"
"1994","1994-12-31"
"1954","1954-12-31"
"1961","1961-12-31"
"1946","1946-12-31"
"1991","1991-12-31"
"1993","1993-12-31"
"1943","1943-12-31"
"1939","1939-12-31"
"1880","1880-12-31"
"1900","1900-12-31"
"2032","2032-12-31"
"2047","2047-12-31"
"1941","1941-12-31"
"1989","1989-12-31"
"1996","1996-12-31"
"1611","1611-12-31"
"1598","1598-12-31"
"2048","2048-12-31"
"1974","1974-12-31"
"2046","2046-12-31"
"1955","1955-12-31"
"2020","2020-12-31"
"2044","2044-12-31"
"2010","2010-12-31"
"1975","1975-12-31"
"1999","1999-12-31"
"1963","1963-12-31"
"1973","1973-12-31"
"1975","1975-12-31"
"1985","1985-12-31"
"2040","2040-12-31"
"1983","1983-12-31"
"1916","1916-12-31"
"1992","1992-12-31"
"2009","2009-12-31"
"1949","1949-12-31"
"1834","1834-12-31"
"2031","2031-12-31"
"1967","1967-12-31"
"1955","1955-12-31"
"2040","2040-12-31"
"1934","1934-12-31"
"1991","1991-12-31"
"2043","2043-12-31"
"2030","2030-12-31"
"1993","1993-12-31"
"1923","1923-12-31"
"1969","1969-12-31"
"1964","1964-12-31"
"1967","1967-12-31"
"1921","1921-12-31"
"2045","2045-12-31"
"1939","1939-12-31"
"0","0-12-31"
"2000","2000-12-31"
"1854","1854-12-31"
"1934","1934-12-31"
"2048","2048-12-31"
"1892","1892-12-31"
"1929","1929-12-31"
"1955","1955-12-31"
"1844","1844-12-31"
"1989","1989-12-31"
"2000","2000-12-31"
"1985","1985-12-31"
"2046","2046-12-31"
"1935","1935-12-31"
"1944","1944-12-31"
"1987","1987-12-31"
"2041","2041-12-31"
"2022","2022-12-31"
"1963","1963-12-31"
"1979","1979-12-31"
"2040","2040-12-31"
"1934","1934-12-31"
"2045","2045-12-31"
"1960","1960-12-31"
"2027","2027-12-31"
"1805","1805-12-31"
"1989","1989-12-31"
"1980","1980-12-31"
"1999","1999-12-31"
"2048","2048-12-31"
"1792","1792-12-31"
"1992","1992-12-31"
"1944","1944-12-31"
"1993","1993-12-31"
"1976","1976-12-31"
"1945","1945-12-31"
"1994","1994-12-31"
"1995","1995-12-31"
"1999","1999-12-31"
"1986","1986-12-31"
"2041","2041-12-31"
"1951","1951-12-31"
"0","0-12-31"
"1928","1928-12-31"
"0","0-12-31"
"2037","2037-12-31"
"1985","1985-12-31"
"1986","1986-12-31"
"2015","2015-12-31"
"1961","1961-12-31"
"2035","2035-12-31"
"1978","1978-12-31"
"1822","1822-12-31"
"2041","2041-12-31"
"2032","2032-12-31"
"1981","1981-12-31"
"1903","1903-12-31"
"2046","2046-12-31"
"1543","1543-12-31"
"1993","1993-12-31"
"1984","1984-12-31"
"2038","2038-12-31"
"2052","2052-12-31"
"1952","1952-12-31"
"1891","1891-12-31"
"1775","1775-12-31"
"1966","1966-12-31"
"1932","1932-12-31"
"1945","1945-12-31"
"1888","1888-12-31"
"1997","1997-12-31"
"1867","1867-12-31"
"1917","1917-12-31"
"1985","1985-12-31"
"1999","1999-12-31"
"1999","1999-12-31"
"2046","2046-12-31"
"1935","1935-12-31"
"1961","1961-12-31"
"2044","2044-12-31"
"2017","2017-12-31"
"2000","2000-12-31"
"2041","2041-12-31"
"2043","2043-12-31"
"2004","2004-12-31"
"2020","2020-12-31"
"1993","1993-12-31"
"2009","2009-12-31"
"1968","1968-12-31"
"2013","2013-12-31"
"1926","1926-12-31"
"1934","1934-12-31"
"0","0-12-31"
"1971","1971-12-31"
"1927","1927-12-31"
"1969","1969-12-31"
"1999","1999-12-31"
"2032","2032-12-31"
"2039","2039-12-31"
"1965","1965-12-31"
"1749","1749-12-31"
"2012","2012-12-31"
"1872","1872-12-31"
"2024","2024-12-31"
"1658","1658-12-31"
"1966","1966-12-31"
"1989","1989-12-31"
"0","0-12-31"
"1995","1995-12-31"
"1940","1940-12-31"
"1901","1901-12-31"
"1985","1985-12-31"
"1929","1929-12-31"
"1954","1954-12-31"
"2046","2046-12-31"
"1961","1961-12-31"
"1999","1999-12-31"
"1982","1982-12-31"
"2015","2015-12-31"
"0","0-12-31"
"1949","1949-12-31"
"1937","1937-12-31"
"1962","1962-12-31"
"1955","1955-12-31"
"1944","1944-12-31"
"1926","1926-12-31"
"1931","1931-12-31"
"1955","1955-12-31"
"2028","2028-12-31"
"2001","2001-12-31"
"2011","2011-12-31"
"1961","1961-12-31"
"1975","1975-12-31"
"2014","2014-12-31"
"1990","1990-12-31"
"1869","1869-12-31"
"1975","1975-12-31"
"1966","1966-12-31"
"1973","1973-12-31"
"1883","1883-12-31"
"1909","1909-12-31"
"1891","1891-12-31"
"1962","1962-12-31"
"0","0-12-31"
"1889","1889-12-31"
"1947","1947-12-31"
"1887","1887-12-31"
"1820","1820-12-31"
"2013","2013-12-31"
"1979","1979-12-31"
"1951","1951-12-31"
"0","0-12-31"
"2008","2008-12-31"
"2045","2045-12-31"
"1948","1948-12-31"
"1916","1916-12-31"
"1974","1974-12-31"
"1973","1973-12-31"
"1966","1966-12-31"
"1995","1995-12-31"
"2015","2015-12-31"
"2018","2018-12-31"
"1943","1943-12-31"
"1965","1965-12-31"
"2005","2005-12-31"
"2021","2021-12-31"
"1945","1945-12-31"
"1932","1932-12-31"
"2032","2032-12-31"
"2035","2035-12-31"
"1991","1991-12-31"
"2037","2037-12-31"
"2041","2041-12-31"
"2050","2050-12-31"
"1985","1985-12-31"
"2009","2009-12-31"
"1966","1966-12-31"
"2022","2022-12-31"
"2028","2028-12-31"
"2007","2007-12-31"
"2043","2043-12-31"
"2037","2037-12-31"
"1973","1973-12-31"
"2036","2036-12-31"
"2007","2007-12-31"
"1989","1989-12-31"
"1980","1980-12-31"
"1973","1973-12-31"
"2013","2013-12-31"
"1984","1984-12-31"
"2042","2042-12-31"
"1989","1989-12-31"
"1900","1900-12-31"
"1924","1924-12-31"
"1890","1890-12-31"
"2026","2026-12-31"
"1984","1984-12-31"
"1969","1969-12-31"
"1969","1969-12-31"
"1990","1990-12-31"
"1991","1991-12-31"
"2039","2039-12-31"
"1834","1834-12-31"
"1947","1947-12-31"
"1954","1954-12-31"
"1887","1887-12-31"
"1955","1955-12-31"
"2007","2007-12-31"
"1980","1980-12-31"
"1999","1999-12-31"
"2043","2043-12-31"
"2046","2046-12-31"
"1957","1957-12-31"
"1917","1917-12-31"
"2037","2037-12-31"
"1983","1983-12-31"
"1980","1980-12-31"
"1977","1977-12-31"
"1992","1992-12-31"
"1990","1990-12-31"
"1950","1950-12-31"
"1948","1948-12-31"
"1969","1969-12-31"
"2037","2037-12-31"
"2031","2031-12-31"
"2044","2044-12-31"
"2040","2040-12-31"
"1926","1926-12-31"
"1993","1993-12-31"
"1950","1950-12-31"
"1966","1966-12-31"
"0","0-12-31"
"1842","1842-12-31"
"2016","2016-12-31"
"2037","2037-12-31"
"1925","1925-12-31"
"2043","2043-12-31"
"2019","2019-12-31"
"2035","2035-12-31"
"2027","2027-12-31"
"1998","1998-12-31"
"1989","1989-12-31"
"1986","1986-12-31"
"1992","1992-12-31"
"2055","2055-12-31"
"1999","1999-12-31"
"2045","2045-12-31"
"1848","1848-12-31"
"1931","1931-12-31"
"1932","1932-12-31"
"2035","2035-12-31"
"2021","2021-12-31"
"1929","1929-12-31"
"1920","1920-12-31"
"1981","1981-12-31"
"1924","1924-12-31"
"1939","1939-12-31"
"1915","1915-12-31"
"2033","2033-12-31"
"0","0-12-31"
"2031","2031-12-31"
"1933","1933-12-31"
"1998","1998-12-31"
"1910","1910-12-31"
"1932","1932-12-31"
"2008","2008-12-31"
"1905","1905-12-31"
"2051","2051-12-31"
"1943","1943-12-31"
"2044","2044-12-31"
"1998","1998-12-31"
"1837","1837-12-31"
"1973","1973-12-31"
"1980","1980-12-31"
"2042","2042-12-31"
"1849","1849-12-31"
"1973","1973-12-31"
"1938","1938-12-31"
"1896","1896-12-31"
"1974","1974-12-31"
"1940","1940-12-31"
"2022","2022-12-31"
"0","0-12-31"
"1971","1971-12-31"
"1964","1964-12-31"
"1986","1986-12-31"
"2010","2010-12-31"
"2015","2015-12-31"
"1972","1972-12-31"
"1972","1972-12-31"
"2037","2037-12-31"
"1990","1990-12-31"
"2015","2015-12-31"
"1958","1958-12-31"
"2057","2057-12-31"
"1904","1904-12-31"
"1972","1972-12-31"
"1925","1925-12-31"
"2035","2035-12-31"
"1931","1931-12-31"
"2034","2034-12-31"
"2032","2032-12-31"
"1995","1995-12-31"
"1966","1966-12-31"
"1942","1942-12-31"
"1961","1961-12-31"
"0","0-12-31"
"0","0-12-31"
"1887","1887-12-31"
"1957","1957-12-31"
"1958","1958-12-31"
"1982","1982-12-31"
"1901","1901-12-31"
"1997","1997-12-31"
"1919","1919-12-31"
"1945","1945-12-31"
"2047","2047-12-31"
"1963","1963-12-31"
"1969","1969-12-31"
"2028","2028-12-31"
"1937","1937-12-31"
"1999","1999-12-31"
"2025","2025-12-31"
"2010","2010-12-31"
"1966","1966-12-31"
"1963","1963-12-31"
"1978","1978-12-31"
"1857","1857-12-31"
"1984","1984-12-31"
"1994","1994-12-31"
"1996","1996-12-31"
"1973","1973-12-31"
"1985","1985-12-31"
"2007","2007-12-31"
"1968","1968-12-31"
"2042","2042-12-31"
"1946","1946-12-31"
"2001","2001-12-31"
"1900","1900-12-31"
"1999","1999-12-31"
"1996","1996-12-31"
"1989","1989-12-31"
"2041","2041-12-31"
"2004","2004-12-31"
"2034","2034-12-31"
"1967","1967-12-31"
"1891","1891-12-31"
"2013","2013-12-31"
"2043","2043-12-31"
"1962","1962-12-31"
"1894","1894-12-31"
"1975","1975-12-31"
"1953","1953-12-31"
"1975","1975-12-31"
"1977","1977-12-31"
"1971","1971-12-31"
"1984","1984-12-31"
"2002","2002-12-31"
"1942","1942-12-31"
"2023","2023-12-31"
"1909","1909-12-31"
"1888","1888-12-31"
"1946","1946-12-31"
"1952","1952-12-31"
"2012","2012-12-31"
"2000","2000-12-31"
"2040","2040-12-31"
"1969","1969-12-31"
"1993","1993-12-31"
"1991","1991-12-31"
"1881","1881-12-31"
"1975","1975-12-31"
"2052","2052-12-31"
"1960","1960-12-31"
"1979","1979-12-31"
"1981","1981-12-31"
"1955","1955-12-31"
"2009","2009-12-31"
"1932","1932-12-31"
"2042","2042-12-31"
"2025","2025-12-31"
"2051","2051-12-31"
"1944","1944-12-31"
"2042","2042-12-31"
"1805","1805-12-31"
"1971","1971-12-31"
"1972","1972-12-31"
"1875","1875-12-31"
"2038","2038-12-31"
"1984","1984-12-31"
"1984","1984-12-31"
