"1913","1913-12-31"
"1800","1800-12-31"
"1650","1650-12-31"
"1936","1936-12-31"
"1945","1945-12-31"
"1923","1923-12-31"
"1856","1856-12-31"
"0","0-12-31"
"1905","1905-12-31"
"1887","1887-12-31"
"1910","1910-12-31"
"1907","1907-12-31"
"1935","1935-12-31"
"1938","1938-12-31"
"1896","1896-12-31"
"1883","1883-12-31"
"1887","1887-12-31"
"1800","1800-12-31"
"1935","1935-12-31"
"1802","1802-12-31"
"1924","1924-12-31"
"1930","1930-12-31"
"1917","1917-12-31"
"1898","1898-12-31"
"1904","1904-12-31"
"1880","1880-12-31"
"1923","1923-12-31"
"1918","1918-12-31"
"1775","1775-12-31"
"0","0-12-31"
"1905","1905-12-31"
"1832","1832-12-31"
"1900","1900-12-31"
"1943","1943-12-31"
"1904","1904-12-31"
"1921","1921-12-31"
"1909","1909-12-31"
"1895","1895-12-31"
"1900","1900-12-31"
"1938","1938-12-31"
"1875","1875-12-31"
"1892","1892-12-31"
"1755","1755-12-31"
"1866","1866-12-31"
"1906","1906-12-31"
"1766","1766-12-31"
"1661","1661-12-31"
"1785","1785-12-31"
"1889","1889-12-31"
"1891","1891-12-31"
"1870","1870-12-31"
"1921","1921-12-31"
"1936","1936-12-31"
"1885","1885-12-31"
"1884","1884-12-31"
"1744","1744-12-31"
"1871","1871-12-31"
"1895","1895-12-31"
"1927","1927-12-31"
"1928","1928-12-31"
"1928","1928-12-31"
"1949","1949-12-31"
"1893","1893-12-31"
"1771","1771-12-31"
"1856","1856-12-31"
"0","0-12-31"
"1903","1903-12-31"
"1631","1631-12-31"
"1934","1934-12-31"
"1883","1883-12-31"
"1803","1803-12-31"
"1839","1839-12-31"
"1895","1895-12-31"
"1913","1913-12-31"
"1906","1906-12-31"
"1860","1860-12-31"
"1888","1888-12-31"
"1862","1862-12-31"
"1912","1912-12-31"
"1923","1923-12-31"
"1930","1930-12-31"
"1825","1825-12-31"
"1889","1889-12-31"
"1881","1881-12-31"
"1889","1889-12-31"
"1871","1871-12-31"
"1886","1886-12-31"
"1882","1882-12-31"
"1907","1907-12-31"
"1928","1928-12-31"
"1889","1889-12-31"
"1907","1907-12-31"
"1819","1819-12-31"
"1909","1909-12-31"
"1881","1881-12-31"
"1879","1879-12-31"
"1915","1915-12-31"
"1926","1926-12-31"
"1934","1934-12-31"
"1828","1828-12-31"
"1933","1933-12-31"
"1818","1818-12-31"
"1850","1850-12-31"
"1898","1898-12-31"
"1846","1846-12-31"
"1815","1815-12-31"
"1912","1912-12-31"
"1900","1900-12-31"
"1891","1891-12-31"
"1874","1874-12-31"
"1769","1769-12-31"
"1908","1908-12-31"
"1863","1863-12-31"
"1819","1819-12-31"
"1915","1915-12-31"
"1900","1900-12-31"
"1934","1934-12-31"
"1911","1911-12-31"
"1910","1910-12-31"
"1857","1857-12-31"
"1879","1879-12-31"
"1945","1945-12-31"
"1926","1926-12-31"
"1889","1889-12-31"
"1883","1883-12-31"
"1814","1814-12-31"
"1811","1811-12-31"
"1902","1902-12-31"
"0","0-12-31"
"1899","1899-12-31"
"1953","1953-12-31"
"1903","1903-12-31"
"1830","1830-12-31"
"1864","1864-12-31"
"1861","1861-12-31"
"1834","1834-12-31"
"1873","1873-12-31"
"1941","1941-12-31"
"1865","1865-12-31"
"1809","1809-12-31"
"1893","1893-12-31"
"1891","1891-12-31"
"1796","1796-12-31"
"1937","1937-12-31"
"1889","1889-12-31"
"1896","1896-12-31"
"1922","1922-12-31"
"1903","1903-12-31"
"1900","1900-12-31"
"1844","1844-12-31"
"1922","1922-12-31"
"1939","1939-12-31"
"1903","1903-12-31"
"1881","1881-12-31"
"1894","1894-12-31"
"1949","1949-12-31"
"1900","1900-12-31"
"1912","1912-12-31"
"1881","1881-12-31"
"1879","1879-12-31"
"1931","1931-12-31"
"1632","1632-12-31"
"1903","1903-12-31"
"1932","1932-12-31"
"1888","1888-12-31"
"1824","1824-12-31"
"1911","1911-12-31"
"1939","1939-12-31"
"1851","1851-12-31"
"1923","1923-12-31"
"1855","1855-12-31"
"1932","1932-12-31"
"1924","1924-12-31"
"1923","1923-12-31"
"1923","1923-12-31"
"1864","1864-12-31"
"1937","1937-12-31"
"1913","1913-12-31"
"1952","1952-12-31"
"1868","1868-12-31"
"1819","1819-12-31"
"1835","1835-12-31"
"1852","1852-12-31"
"1945","1945-12-31"
"1883","1883-12-31"
"1753","1753-12-31"
"1908","1908-12-31"
"1899","1899-12-31"
"1935","1935-12-31"
"1897","1897-12-31"
"1930","1930-12-31"
"0","0-12-31"
"1781","1781-12-31"
"1886","1886-12-31"
"1894","1894-12-31"
"1904","1904-12-31"
"1939","1939-12-31"
"1799","1799-12-31"
"1882","1882-12-31"
"1907","1907-12-31"
"1630","1630-12-31"
"1743","1743-12-31"
"1959","1959-12-31"
"1899","1899-12-31"
"1942","1942-12-31"
"1924","1924-12-31"
"1941","1941-12-31"
"1942","1942-12-31"
"1902","1902-12-31"
"1951","1951-12-31"
"1776","1776-12-31"
"1948","1948-12-31"
"1865","1865-12-31"
"1907","1907-12-31"
"1787","1787-12-31"
"1837","1837-12-31"
"1903","1903-12-31"
"1862","1862-12-31"
"1941","1941-12-31"
"1943","1943-12-31"
"1912","1912-12-31"
"1806","1806-12-31"
"1880","1880-12-31"
"1889","1889-12-31"
"1946","1946-12-31"
"1897","1897-12-31"
"1915","1915-12-31"
"1937","1937-12-31"
"1880","1880-12-31"
"1923","1923-12-31"
"1884","1884-12-31"
"1620","1620-12-31"
"1911","1911-12-31"
"1915","1915-12-31"
"1899","1899-12-31"
"1895","1895-12-31"
"1899","1899-12-31"
"1951","1951-12-31"
"1922","1922-12-31"
"1866","1866-12-31"
"1874","1874-12-31"
"1936","1936-12-31"
"1912","1912-12-31"
"1890","1890-12-31"
"1945","1945-12-31"
"1950","1950-12-31"
"1869","1869-12-31"
"1915","1915-12-31"
"1913","1913-12-31"
"1941","1941-12-31"
"1900","1900-12-31"
"1894","1894-12-31"
"1885","1885-12-31"
"1926","1926-12-31"
"1903","1903-12-31"
"0","0-12-31"
"1837","1837-12-31"
"1866","1866-12-31"
"1860","1860-12-31"
"1813","1813-12-31"
"1885","1885-12-31"
"1930","1930-12-31"
"1902","1902-12-31"
"1891","1891-12-31"
"1908","1908-12-31"
"0","0-12-31"
"1826","1826-12-31"
"1920","1920-12-31"
"1830","1830-12-31"
"1886","1886-12-31"
"1901","1901-12-31"
"1950","1950-12-31"
"1924","1924-12-31"
"1886","1886-12-31"
"1875","1875-12-31"
"1835","1835-12-31"
"1898","1898-12-31"
"1774","1774-12-31"
"1755","1755-12-31"
"1880","1880-12-31"
"1933","1933-12-31"
"1916","1916-12-31"
"1843","1843-12-31"
"1883","1883-12-31"
"1902","1902-12-31"
"1946","1946-12-31"
"1887","1887-12-31"
"1839","1839-12-31"
"1895","1895-12-31"
"1867","1867-12-31"
"1933","1933-12-31"
"1913","1913-12-31"
"1887","1887-12-31"
"1902","1902-12-31"
"1864","1864-12-31"
"1918","1918-12-31"
"1911","1911-12-31"
"1847","1847-12-31"
"1896","1896-12-31"
"1895","1895-12-31"
"0","0-12-31"
"1808","1808-12-31"
"1935","1935-12-31"
"1924","1924-12-31"
"1875","1875-12-31"
"1882","1882-12-31"
"1908","1908-12-31"
"1888","1888-12-31"
"1913","1913-12-31"
"1906","1906-12-31"
"1938","1938-12-31"
"1921","1921-12-31"
"1950","1950-12-31"
"1884","1884-12-31"
"1857","1857-12-31"
"1906","1906-12-31"
"1874","1874-12-31"
"1913","1913-12-31"
"1905","1905-12-31"
"1941","1941-12-31"
"1815","1815-12-31"
"1878","1878-12-31"
"1902","1902-12-31"
"1899","1899-12-31"
"1947","1947-12-31"
"1824","1824-12-31"
"1804","1804-12-31"
"1905","1905-12-31"
"1864","1864-12-31"
"1894","1894-12-31"
"1936","1936-12-31"
"1917","1917-12-31"
"1907","1907-12-31"
"1868","1868-12-31"
"1907","1907-12-31"
"1750","1750-12-31"
"1616","1616-12-31"
"1902","1902-12-31"
"1907","1907-12-31"
"1889","1889-12-31"
"1939","1939-12-31"
"1901","1901-12-31"
"1931","1931-12-31"
"1918","1918-12-31"
"0","0-12-31"
"0","0-12-31"
"1833","1833-12-31"
"1948","1948-12-31"
"1872","1872-12-31"
"1750","1750-12-31"
"1931","1931-12-31"
"1911","1911-12-31"
"1872","1872-12-31"
"1935","1935-12-31"
"1879","1879-12-31"
"1867","1867-12-31"
"1868","1868-12-31"
"1902","1902-12-31"
"1948","1948-12-31"
"1944","1944-12-31"
"1602","1602-12-31"
"1885","1885-12-31"
"1887","1887-12-31"
"1938","1938-12-31"
"1875","1875-12-31"
"1896","1896-12-31"
"1853","1853-12-31"
"1748","1748-12-31"
"1883","1883-12-31"
"1797","1797-12-31"
"1951","1951-12-31"
"1911","1911-12-31"
"1868","1868-12-31"
"1907","1907-12-31"
"0","0-12-31"
"1903","1903-12-31"
"0","0-12-31"
"1895","1895-12-31"
"1942","1942-12-31"
"1879","1879-12-31"
"1930","1930-12-31"
"1865","1865-12-31"
"1898","1898-12-31"
"1898","1898-12-31"
"1823","1823-12-31"
"1954","1954-12-31"
"1868","1868-12-31"
"1880","1880-12-31"
"1853","1853-12-31"
"1911","1911-12-31"
"1898","1898-12-31"
"1914","1914-12-31"
"1918","1918-12-31"
"1933","1933-12-31"
"1910","1910-12-31"
"1599","1599-12-31"
"1876","1876-12-31"
"1926","1926-12-31"
"1908","1908-12-31"
"1948","1948-12-31"
"1889","1889-12-31"
"1858","1858-12-31"
"1885","1885-12-31"
"1909","1909-12-31"
"1856","1856-12-31"
"1902","1902-12-31"
"1934","1934-12-31"
"1857","1857-12-31"
"1837","1837-12-31"
"1826","1826-12-31"
"1944","1944-12-31"
"1945","1945-12-31"
"1872","1872-12-31"
"1835","1835-12-31"
"1847","1847-12-31"
"1794","1794-12-31"
"1895","1895-12-31"
"1844","1844-12-31"
"1930","1930-12-31"
"1901","1901-12-31"
"1899","1899-12-31"
"1900","1900-12-31"
"1928","1928-12-31"
"1920","1920-12-31"
"1924","1924-12-31"
"1908","1908-12-31"
"1939","1939-12-31"
"1950","1950-12-31"
"1922","1922-12-31"
"1898","1898-12-31"
"1847","1847-12-31"
"1938","1938-12-31"
"1925","1925-12-31"
"1911","1911-12-31"
"1901","1901-12-31"
"1947","1947-12-31"
"1874","1874-12-31"
"1939","1939-12-31"
"1749","1749-12-31"
"1920","1920-12-31"
"1884","1884-12-31"
"1865","1865-12-31"
"1864","1864-12-31"
"1899","1899-12-31"
"1904","1904-12-31"
"1871","1871-12-31"
"1814","1814-12-31"
"1814","1814-12-31"
"1905","1905-12-31"
"1880","1880-12-31"
"1831","1831-12-31"
"1818","1818-12-31"
"1930","1930-12-31"
"1941","1941-12-31"
"1879","1879-12-31"
"1907","1907-12-31"
"1907","1907-12-31"
"1871","1871-12-31"
"1907","1907-12-31"
"1929","1929-12-31"
"1879","1879-12-31"
"1805","1805-12-31"
"1800","1800-12-31"
"1932","1932-12-31"
"1947","1947-12-31"
"1855","1855-12-31"
"1914","1914-12-31"
"1904","1904-12-31"
"1570","1570-12-31"
"1528","1528-12-31"
"1948","1948-12-31"
"1890","1890-12-31"
"1946","1946-12-31"
"1875","1875-12-31"
"1919","1919-12-31"
"1944","1944-12-31"
"1926","1926-12-31"
"1886","1886-12-31"
"1928","1928-12-31"
"1900","1900-12-31"
"1886","1886-12-31"
"1902","1902-12-31"
"1919","1919-12-31"
"1940","1940-12-31"
"1907","1907-12-31"
"1840","1840-12-31"
"1911","1911-12-31"
"1910","1910-12-31"
"1858","1858-12-31"
"1763","1763-12-31"
"1931","1931-12-31"
"1893","1893-12-31"
"1872","1872-12-31"
"1940","1940-12-31"
"1865","1865-12-31"
"1885","1885-12-31"
"1943","1943-12-31"
"1930","1930-12-31"
"1883","1883-12-31"
"1853","1853-12-31"
"1886","1886-12-31"
"1901","1901-12-31"
"1882","1882-12-31"
"1850","1850-12-31"
"1945","1945-12-31"
"1944","1944-12-31"
"1859","1859-12-31"
"0","0-12-31"
"1900","1900-12-31"
"1770","1770-12-31"
"1869","1869-12-31"
"1948","1948-12-31"
"1823","1823-12-31"
"1829","1829-12-31"
"1881","1881-12-31"
"1744","1744-12-31"
"1939","1939-12-31"
"1906","1906-12-31"
"1914","1914-12-31"
"1946","1946-12-31"
"1857","1857-12-31"
"1857","1857-12-31"
"1917","1917-12-31"
"1922","1922-12-31"
"1896","1896-12-31"
"1940","1940-12-31"
"1856","1856-12-31"
"1945","1945-12-31"
"1888","1888-12-31"
"1927","1927-12-31"
"1743","1743-12-31"
"1906","1906-12-31"
"1886","1886-12-31"
"1904","1904-12-31"
"1948","1948-12-31"
"1725","1725-12-31"
"1912","1912-12-31"
"1860","1860-12-31"
"1913","1913-12-31"
"1898","1898-12-31"
"1870","1870-12-31"
"1894","1894-12-31"
"1909","1909-12-31"
"1912","1912-12-31"
"1907","1907-12-31"
"1941","1941-12-31"
"1889","1889-12-31"
"0","0-12-31"
"1828","1828-12-31"
"0","0-12-31"
"1937","1937-12-31"
"1905","1905-12-31"
"1913","1913-12-31"
"1915","1915-12-31"
"1879","1879-12-31"
"1935","1935-12-31"
"1946","1946-12-31"
"1757","1757-12-31"
"1941","1941-12-31"
"1932","1932-12-31"
"1898","1898-12-31"
"1803","1803-12-31"
"1946","1946-12-31"
"1492","1492-12-31"
"1893","1893-12-31"
"1899","1899-12-31"
"1938","1938-12-31"
"1952","1952-12-31"
"1882","1882-12-31"
"1813","1813-12-31"
"1686","1686-12-31"
"1853","1853-12-31"
"1874","1874-12-31"
"1816","1816-12-31"
"1900","1900-12-31"
"1810","1810-12-31"
"1838","1838-12-31"
"1827","1827-12-31"
"1889","1889-12-31"
"1900","1900-12-31"
"1913","1913-12-31"
"1946","1946-12-31"
"1851","1851-12-31"
"1882","1882-12-31"
"1944","1944-12-31"
"1917","1917-12-31"
"1904","1904-12-31"
"1941","1941-12-31"
"1943","1943-12-31"
"1904","1904-12-31"
"1920","1920-12-31"
"1910","1910-12-31"
"1937","1937-12-31"
"1901","1901-12-31"
"1913","1913-12-31"
"1844","1844-12-31"
"1879","1879-12-31"
"0","0-12-31"
"1914","1914-12-31"
"1870","1870-12-31"
"1877","1877-12-31"
"1900","1900-12-31"
"1932","1932-12-31"
"1939","1939-12-31"
"1864","1864-12-31"
"1682","1682-12-31"
"1796","1796-12-31"
"1622","1622-12-31"
"1905","1905-12-31"
"1904","1904-12-31"
"0","0-12-31"
"1895","1895-12-31"
"1868","1868-12-31"
"1841","1841-12-31"
"1894","1894-12-31"
"1868","1868-12-31"
"1884","1884-12-31"
"1946","1946-12-31"
"1902","1902-12-31"
"1882","1882-12-31"
"1905","1905-12-31"
"1900","1900-12-31"
"1897","1897-12-31"
"1915","1915-12-31"
"0","0-12-31"
"1864","1864-12-31"
"1869","1869-12-31"
"1879","1879-12-31"
"1883","1883-12-31"
"1881","1881-12-31"
"1826","1826-12-31"
"1856","1856-12-31"
"1893","1893-12-31"
"1928","1928-12-31"
"1914","1914-12-31"
"1927","1927-12-31"
"1887","1887-12-31"
"1895","1895-12-31"
"1927","1927-12-31"
"1932","1932-12-31"
"1808","1808-12-31"
"1912","1912-12-31"
"1894","1894-12-31"
"1866","1866-12-31"
"1908","1908-12-31"
"1819","1819-12-31"
"1839","1839-12-31"
"1825","1825-12-31"
"1879","1879-12-31"
"0","0-12-31"
"1808","1808-12-31"
"1858","1858-12-31"
"1828","1828-12-31"
"1776","1776-12-31"
"1947","1947-12-31"
"1898","1898-12-31"
"1878","1878-12-31"
"0","0-12-31"
"1923","1923-12-31"
"1945","1945-12-31"
"1868","1868-12-31"
"1849","1849-12-31"
"1895","1895-12-31"
"1880","1880-12-31"
"1866","1866-12-31"
"1917","1917-12-31"
"1915","1915-12-31"
"1918","1918-12-31"
"1843","1843-12-31"
"1896","1896-12-31"
"1912","1912-12-31"
"1921","1921-12-31"
"1881","1881-12-31"
"1836","1836-12-31"
"1932","1932-12-31"
"1935","1935-12-31"
"1891","1891-12-31"
"1937","1937-12-31"
"1941","1941-12-31"
"1950","1950-12-31"
"1910","1910-12-31"
"1921","1921-12-31"
"1896","1896-12-31"
"1922","1922-12-31"
"1928","1928-12-31"
"1907","1907-12-31"
"1943","1943-12-31"
"1937","1937-12-31"
"1912","1912-12-31"
"1936","1936-12-31"
"1942","1942-12-31"
"1911","1911-12-31"
"1891","1891-12-31"
"1910","1910-12-31"
"1933","1933-12-31"
"1928","1928-12-31"
"1942","1942-12-31"
"1898","1898-12-31"
"1842","1842-12-31"
"1813","1813-12-31"
"1926","1926-12-31"
"1894","1894-12-31"
"1898","1898-12-31"
"1875","1875-12-31"
"1890","1890-12-31"
"1896","1896-12-31"
"1939","1939-12-31"
"1763","1763-12-31"
"1869","1869-12-31"
"1879","1879-12-31"
"1804","1804-12-31"
"1877","1877-12-31"
"1915","1915-12-31"
"1883","1883-12-31"
"1899","1899-12-31"
"1943","1943-12-31"
"1946","1946-12-31"
"1874","1874-12-31"
"1848","1848-12-31"
"1937","1937-12-31"
"1902","1902-12-31"
"1893","1893-12-31"
"1906","1906-12-31"
"1748","1748-12-31"
"1911","1911-12-31"
"1890","1890-12-31"
"1882","1882-12-31"
"1858","1858-12-31"
"1905","1905-12-31"
"1937","1937-12-31"
"1931","1931-12-31"
"1944","1944-12-31"
"1940","1940-12-31"
"1848","1848-12-31"
"1893","1893-12-31"
"1890","1890-12-31"
"1866","1866-12-31"
"0","0-12-31"
"1800","1800-12-31"
"1847","1847-12-31"
"1916","1916-12-31"
"1937","1937-12-31"
"1855","1855-12-31"
"1943","1943-12-31"
"1919","1919-12-31"
"1935","1935-12-31"
"1927","1927-12-31"
"1903","1903-12-31"
"1898","1898-12-31"
"1900","1900-12-31"
"1910","1910-12-31"
"1837","1837-12-31"
"1955","1955-12-31"
"1900","1900-12-31"
"1945","1945-12-31"
"1801","1801-12-31"
"1852","1852-12-31"
"1884","1884-12-31"
"1935","1935-12-31"
"1921","1921-12-31"
"1927","1927-12-31"
"1829","1829-12-31"
"1832","1832-12-31"
"1881","1881-12-31"
"1833","1833-12-31"
"1909","1909-12-31"
"1821","1821-12-31"
"1933","1933-12-31"
"1931","1931-12-31"
"1833","1833-12-31"
"1912","1912-12-31"
"1828","1828-12-31"
"1841","1841-12-31"
"1933","1933-12-31"
"1857","1857-12-31"
"1951","1951-12-31"
"1875","1875-12-31"
"1944","1944-12-31"
"1920","1920-12-31"
"1776","1776-12-31"
"1892","1892-12-31"
"1900","1900-12-31"
"1901","1901-12-31"
"1942","1942-12-31"
"1793","1793-12-31"
"1916","1916-12-31"
"1787","1787-12-31"
"1790","1790-12-31"
"1895","1895-12-31"
"1857","1857-12-31"
"1912","1912-12-31"
"0","0-12-31"
"1919","1919-12-31"
"1905","1905-12-31"
"1918","1918-12-31"
"1922","1922-12-31"
"1934","1934-12-31"
"1903","1903-12-31"
"1903","1903-12-31"
"1910","1910-12-31"
"1937","1937-12-31"
"1904","1904-12-31"
"1916","1916-12-31"
"1861","1861-12-31"
"1957","1957-12-31"
"1839","1839-12-31"
"1888","1888-12-31"
"1863","1863-12-31"
"1935","1935-12-31"
"1868","1868-12-31"
"1934","1934-12-31"
"1932","1932-12-31"
"1895","1895-12-31"
"1880","1880-12-31"
"1853","1853-12-31"
"1866","1866-12-31"
"1866","1866-12-31"
"0","0-12-31"
"0","0-12-31"
"1801","1801-12-31"
"1904","1904-12-31"
"1875","1875-12-31"
"1896","1896-12-31"
"1829","1829-12-31"
"1915","1915-12-31"
"1856","1856-12-31"
"1865","1865-12-31"
"1947","1947-12-31"
"1888","1888-12-31"
"1901","1901-12-31"
"1928","1928-12-31"
"1857","1857-12-31"
"1900","1900-12-31"
"1925","1925-12-31"
"1907","1907-12-31"
"1877","1877-12-31"
"1863","1863-12-31"
"1906","1906-12-31"
"1813","1813-12-31"
"1900","1900-12-31"
"1896","1896-12-31"
"1901","1901-12-31"
"1909","1909-12-31"
"1910","1910-12-31"
"1904","1904-12-31"
"1942","1942-12-31"
"1882","1882-12-31"
"1908","1908-12-31"
"1823","1823-12-31"
"1900","1900-12-31"
"1912","1912-12-31"
"1837","1837-12-31"
"1912","1912-12-31"
"1941","1941-12-31"
"1938","1938-12-31"
"1934","1934-12-31"
"1908","1908-12-31"
"1820","1820-12-31"
"1944","1944-12-31"
"1943","1943-12-31"
"1894","1894-12-31"
"1804","1804-12-31"
"1915","1915-12-31"
"1889","1889-12-31"
"1904","1904-12-31"
"1893","1893-12-31"
"1885","1885-12-31"
"1907","1907-12-31"
"1907","1907-12-31"
"1861","1861-12-31"
"1923","1923-12-31"
"1925","1925-12-31"
"1843","1843-12-31"
"1813","1813-12-31"
"1897","1897-12-31"
"1868","1868-12-31"
"1912","1912-12-31"
"1907","1907-12-31"
"1940","1940-12-31"
"1909","1909-12-31"
"1906","1906-12-31"
"1900","1900-12-31"
"1837","1837-12-31"
"1912","1912-12-31"
"1952","1952-12-31"
"1900","1900-12-31"
"1865","1865-12-31"
"1879","1879-12-31"
"1894","1894-12-31"
"1864","1864-12-31"
"1938","1938-12-31"
"1859","1859-12-31"
"1942","1942-12-31"
