"1928",""
"0","0-12-31"
"2037",""
"1985",""
"1986",""
"2015",""
"1961",""
"2035","2035-12-31"
"1978","1978-12-31"
"1822",""
"2041",""
"2032","2032-12-31"
"1981","1981-12-31"
"1903","1903-12-31"
"2046",""
"1543","1543-12-31"
"1993",""
"1984",""
"2038","2038-12-31"
"2052","2052-12-31"
"1952","1952-12-31"
"1891",""
"1775",""
"1966",""
"1932","1932-12-31"
"1945","1945-12-31"
"1888",""
"1997",""
"1867",""
"1917",""
"1985",""
"1999","1999-12-31"
"1999",""
"2046",""
"1935","1935-12-31"
"1961",""
"2044","2044-12-31"
"2017","2017-12-31"
"2000",""
"2041","2041-12-31"
"2043","2043-12-31"
"2004",""
"2020",""
"1993",""
"2009",""
"1968",""
"2013","2013-12-31"
"1926",""
"1934","1934-12-31"
"0","0-12-31"
"1971","1971-12-31"
"1927",""
"1969",""
"1999","1999-12-31"
"2032",""
"2039",""
"1965","1965-12-31"
"1749","1749-12-31"
"2012","2012-12-31"
"1872",""
"2024",""
"1658",""
"1966",""
"1989",""
"0","0-12-31"
"1995",""
"1940",""
"1901","1901-12-31"
"1985",""
"1929",""
"1954",""
"2046",""
"1961",""
"1999","1999-12-31"
"1982",""
"2015","2015-12-31"
"0",""
"1949","1949-12-31"
"1937","1937-12-31"
"1962","1962-12-31"
"1955",""
"1944",""
"1926","1926-12-31"
"1931","1931-12-31"
"1955","1955-12-31"
"2028",""
"2001","2001-12-31"
"2011",""
"1961","1961-12-31"
"1975",""
"2014",""
"1990","1990-12-31"
"1869",""
"1975",""
"1966",""
"1973",""
"1883","1883-12-31"
"1909",""
"1891","1891-12-31"
"1962","1962-12-31"
"0",""
"1889",""
"1947",""
"1887",""
"1820",""
"2013","2013-12-31"
"1979",""
"1951","1951-12-31"
"0",""
"2008","2008-12-31"
"2045",""
"1948",""
"1916",""
"1974",""
"1973","1973-12-31"
"1966",""
"1995",""
"2015",""
"2018","2018-12-31"
"1943","1943-12-31"
"1965",""
"2005",""
"2021",""
"1945","1945-12-31"
"1932","1932-12-31"
"2032",""
"2035",""
"1991",""
"2037",""
"2041","2041-12-31"
"2050",""
"1985",""
"2009",""
"1966","1966-12-31"
"2022",""
"2028","2028-12-31"
"2007","2007-12-31"
"2043",""
"2037","2037-12-31"
"1973",""
"2036",""
"2007",""
"1989",""
"1980","1980-12-31"
"1973","1973-12-31"
"2013","2013-12-31"
"1984","1984-12-31"
"2042","2042-12-31"
"1989","1989-12-31"
"1900","1900-12-31"
"1924","1924-12-31"
"1890",""
"2026",""
"1984",""
"1969","1969-12-31"
"1969",""
"1990","1990-12-31"
"1991",""
"2039","2039-12-31"
"1834",""
"1947","1947-12-31"
"1954",""
"1887",""
"1955",""
"2007",""
"1980",""
"1999","1999-12-31"
"2043",""
"2046","2046-12-31"
"1957","1957-12-31"
"1917",""
"2037","2037-12-31"
"1983",""
"1980",""
"1977",""
"1992",""
"1990",""
"1950","1950-12-31"
"1948",""
"1969",""
"2037","2037-12-31"
"2031",""
"2044","2044-12-31"
"2040",""
"1926",""
"1993","1993-12-31"
"1950","1950-12-31"
"1966",""
"0",""
"1842",""
"2016",""
"2037","2037-12-31"
"1925",""
"2043",""
"2019",""
"2035",""
"2027",""
"1998",""
"1989","1989-12-31"
"1986",""
"1992",""
"2055",""
"1999",""
"2045",""
"1848",""
"1931",""
"1932","1932-12-31"
"2035",""
"2021",""
"1929","1929-12-31"
"1920",""
"1981",""
"1924",""
"1939",""
"1915",""
"2033","2033-12-31"
"0","0-12-31"
"2031","2031-12-31"
"1933","1933-12-31"
"1998",""
"1910","1910-12-31"
"1932","1932-12-31"
"2008","2008-12-31"
"1905",""
"2051",""
"1943",""
"2044",""
"1998",""
"1837","1837-12-31"
"1973","1973-12-31"
"1980",""
"2042",""
"1849",""
"1973",""
"1938","1938-12-31"
"1896",""
"1974",""
"1940","1940-12-31"
"2022","2022-12-31"
"0",""
"1971",""
"1964",""
"1986","1986-12-31"
"2010",""
"2015",""
"1972","1972-12-31"
"1972","1972-12-31"
"2037",""
"1990",""
"2015",""
"1958",""
"2057",""
"1904",""
"1972",""
"1925",""
"2035",""
"1931",""
"2034",""
"2032",""
"1995",""
"1966",""
"1942",""
"1961",""
"0",""
"0","0-12-31"
"1887","1887-12-31"
"1957","1957-12-31"
"1958","1958-12-31"
"1982",""
"1901","1901-12-31"
"1997",""
"1919",""
"1945",""
"2047",""
"1963","1963-12-31"
"1969",""
"2028",""
"1937","1937-12-31"
"1999","1999-12-31"
"2025",""
"2010",""
"1966",""
"1963",""
"1978",""
"1857","1857-12-31"
"1984",""
"1994","1994-12-31"
"1996","1996-12-31"
"1973","1973-12-31"
"1985",""
"2007",""
"1968",""
"2042",""
"1946",""
"2001","2001-12-31"
"1900","1900-12-31"
"1999",""
"1996",""
"1989",""
"2041","2041-12-31"
"2004",""
"2034","2034-12-31"
"1967","1967-12-31"
"1891",""
"2013",""
"2043","2043-12-31"
"1962","1962-12-31"
"1894",""
"1975",""
"1953",""
"1975",""
"1977","1977-12-31"
"1971",""
"1984",""
"2002",""
"1942","1942-12-31"
"2023",""
"1909","1909-12-31"
"1888","1888-12-31"
"1946",""
"1952","1952-12-31"
"2012",""
"2000",""
"2040",""
"1969",""
"1993","1993-12-31"
"1991","1991-12-31"
"1881","1881-12-31"
"1975","1975-12-31"
"2052","2052-12-31"
"1960","1960-12-31"
"1979",""
"1981","1981-12-31"
"1955",""
"2009","2009-12-31"
"1932","1932-12-31"
"2042",""
"2025","2025-12-31"
"2051","2051-12-31"
"1944",""
"2042",""
"1805",""
"1971",""
"1972",""
"1875",""
"2038",""
"1984",""
"1984",""
