1882.1.1,object/id/1882_1_1
1929.8.245.64,object/id/1929_8_245_64
1929.8.245.68,object/id/1929_8_245_68
1929.8.245.68,object/id/1929_8_245_68
1929.8.245.69,object/id/1929_8_245_69
1929.8.245.69,object/id/1929_8_245_69
1929.8.245.70,object/id/1929_8_245_70
1929.8.245.70,object/id/1929_8_245_70
1929.8.245.72,object/id/1929_8_245_72
1929.8.245.72,object/id/1929_8_245_72
1929.8.245.77,object/id/1929_8_245_77
1929.8.245.77,object/id/1929_8_245_77
1929.8.245.85,object/id/1929_8_245_85
1929.8.245.85,object/id/1929_8_245_85
1929.8.247,object/id/1929_8_247
1929.8.313.1,object/id/1929_8_313_1
1929.8.313.2,object/id/1929_8_313_2
1929.8.313.3,object/id/1929_8_313_3
1929.8.314.1,object/id/1929_8_314_1
1929.8.315.1,object/id/1929_8_315_1
1929.8.320.2,object/id/1929_8_320_2
1929.8.320.2,object/id/1929_8_320_2
1929.8.321.1,object/id/1929_8_321_1
1929.8.321.1,object/id/1929_8_321_1
1929.8.321.2,object/id/1929_8_321_2
1929.8.321.2,object/id/1929_8_321_2
1929.8.395,object/id/1929_8_395
1929.8.427,object/id/1929_8_427
1929.8.479,object/id/1929_8_479
1929.8.480.1,object/id/1929_8_480_1
1929.8.480.2,object/id/1929_8_480_2
1929.8.488,object/id/1929_8_488
1929.8.489,object/id/1929_8_489
1929.8.554.2,object/id/1929_8_554_2
1929.8.554.2,object/id/1929_8_554_2
1929.8.554.5,object/id/1929_8_554_5
1929.8.554.5,object/id/1929_8_554_5
1929.8.618.1,object/id/1929_8_618_1
1929.8.618.2,object/id/1929_8_618_2
1929.8.618.3,object/id/1929_8_618_3
1930.12.28,object/id/1930_12_28
1930.12.41,object/id/1930_12_41
1930.12.70,object/id/1930_12_70
1931.2.11,object/id/1931_2_11
1931.5.1,object/id/1931_5_1
1931.5.2,object/id/1931_5_2
1931.6.1,object/id/1931_6_1
1931.6.1,object/id/1931_6_1
1932.12.2,object/id/1932_12_2
1932.12.3,object/id/1932_12_3
1933.1.2,object/id/1933_1_2
1933.1.2,object/id/1933_1_2
1933.1.3,object/id/1933_1_3
1933.1.4,object/id/1933_1_4
1933.7.1,object/id/1933_7_1
1933.7.2,object/id/1933_7_2
1934.11.1,object/id/1934_11_1
1934.5.1,object/id/1934_5_1
1934.6.2,object/id/1934_6_2
1935.12.8,object/id/1935_12_8
1935.7.1,object/id/1935_7_1
1936.12.1,object/id/1936_12_1
1936.12.2,object/id/1936_12_2
1936.12.4,object/id/1936_12_4
1936.12.4,object/id/1936_12_4
1936.6.1,object/id/1936_6_1
1937.11.1,object/id/1937_11_1
1937.12.1,object/id/1937_12_1
1937.12.1,object/id/1937_12_1
1937.6.2,object/id/1937_6_2
1937.7.1,object/id/1937_7_1
1938.11.2,object/id/1938_11_2
1938.3.1,object/id/1938_3_1
1938.4.1,object/id/1938_4_1
1938.7.1,object/id/1938_7_1
1939.2.1,object/id/1939_2_1
1939.4.1,object/id/1939_4_1
1939.6.1,object/id/1939_6_1
1940.5.1,object/id/1940_5_1
1940.9.2,object/id/1940_9_2
1941.5.1,object/id/1941_5_1
1941.5.3,object/id/1941_5_3
1941.6.1,object/id/1941_6_1
1941.9.1,object/id/1941_9_1
1942.1.1,object/id/1942_1_1
1942.10.3,object/id/1942_10_3
1942.10.4,object/id/1942_10_4
1942.11.1,object/id/1942_11_1
1942.11.3,object/id/1942_11_3
1942.11.4,object/id/1942_11_4
1942.11.5,object/id/1942_11_5
1942.11.7,object/id/1942_11_7
1942.11.8,object/id/1942_11_8
1942.11.9,object/id/1942_11_9
1942.2.2,object/id/1942_2_2
1942.2.3,object/id/1942_2_3
1942.7.2,object/id/1942_7_2
1943.3.2,object/id/1943_3_2
1944.1.1,object/id/1944_1_1
1944.11.4,object/id/1944_11_4
1944.3.32,object/id/1944_3_32
1944.3.33,object/id/1944_3_33
1944.4.1,object/id/1944_4_1
1944.7.1,object/id/1944_7_1
1944.7.2,object/id/1944_7_2
1944.7.3,object/id/1944_7_3
1944.7.4,object/id/1944_7_4
1944.7.5,object/id/1944_7_5
1945.10.1,object/id/1945_10_1
1945.12.3,object/id/1945_12_3
1945.3.1,object/id/1945_3_1
1945.6.2,object/id/1945_6_2
1946.1.1,object/id/1946_1_1
1946.11.3,object/id/1946_11_3
1946.11.4,object/id/1946_11_4
1946.11.5,object/id/1946_11_5
1946.11.6,object/id/1946_11_6
1946.11.7,object/id/1946_11_7
1946.12.2,object/id/1946_12_2
1946.3.1,object/id/1946_3_1
1946.3.10,object/id/1946_3_10
1946.3.11,object/id/1946_3_11
1946.3.13,object/id/1946_3_13
1946.3.14,object/id/1946_3_14
1946.3.15,object/id/1946_3_15
1946.3.16,object/id/1946_3_16
1946.3.17,object/id/1946_3_17
1946.3.18,object/id/1946_3_18
1946.3.19,object/id/1946_3_19
1946.3.2,object/id/1946_3_2
1946.3.20,object/id/1946_3_20
1946.3.21,object/id/1946_3_21
1946.3.22,object/id/1946_3_22
1946.3.23,object/id/1946_3_23
1946.3.24,object/id/1946_3_24
1946.3.3,object/id/1946_3_3
1946.3.4,object/id/1946_3_4
1946.3.5,object/id/1946_3_5
1946.3.6,object/id/1946_3_6
1946.3.7,object/id/1946_3_7
1946.3.9,object/id/1946_3_9
1946.7.1,object/id/1946_7_1
1946.8.1,object/id/1946_8_1
1946.9.3,object/id/1946_9_3
1947.1.1,object/id/1947_1_1
1948.11.2,object/id/1948_11_2
1948.13.9,object/id/1948_13_9
1948.3.2,object/id/1948_3_2
1948.4.1,object/id/1948_4_1
1948.5.1,object/id/1948_5_1
1948.9.1,object/id/1948_9_1
1948.9.1,object/id/1948_9_1
1949.10.2,object/id/1949_10_2
1949.2.1,object/id/1949_2_1
1949.8.2,object/id/1949_8_2
1950.10.2,object/id/1950_10_2
1950.10.3,object/id/1950_10_3
1950.11.14,object/id/1950_11_14
1950.12.2,object/id/1950_12_2
1950.12.3,object/id/1950_12_3
1950.12.5,object/id/1950_12_5
1950.2.1,object/id/1950_2_1
1950.2.1,object/id/1950_2_1
1950.2.10,object/id/1950_2_10
1950.2.10,object/id/1950_2_10
1950.2.12,object/id/1950_2_12
1950.2.12,object/id/1950_2_12
1950.2.13,object/id/1950_2_13
1950.2.13,object/id/1950_2_13
1950.2.15,object/id/1950_2_15
1950.2.2,object/id/1950_2_2
1950.2.2,object/id/1950_2_2
1950.2.3,object/id/1950_2_3
1950.2.3,object/id/1950_2_3
1950.2.4,object/id/1950_2_4
1950.2.4,object/id/1950_2_4
1950.2.5,object/id/1950_2_5
1950.2.5,object/id/1950_2_5
1950.2.6,object/id/1950_2_6
1950.2.6,object/id/1950_2_6
1950.4.11,object/id/1950_4_11
1950.4.13,object/id/1950_4_13
1950.4.14,object/id/1950_4_14
1950.4.15,object/id/1950_4_15
1950.4.18,object/id/1950_4_18
1950.4.2,object/id/1950_4_2
1950.4.20,object/id/1950_4_20
1950.4.21,object/id/1950_4_21
1950.4.22,object/id/1950_4_22
1950.4.22,object/id/1950_4_22
1950.4.24,object/id/1950_4_24
1950.4.25,object/id/1950_4_25
1950.4.26,object/id/1950_4_26
1950.4.28,object/id/1950_4_28
1950.4.29,object/id/1950_4_29
1950.4.3,object/id/1950_4_3
1950.4.31,object/id/1950_4_31
1950.4.32,object/id/1950_4_32
1950.4.34,object/id/1950_4_34
1950.4.37,object/id/1950_4_37
1950.4.38,object/id/1950_4_38
1950.4.39,object/id/1950_4_39
1950.4.40,object/id/1950_4_40
1950.4.41,object/id/1950_4_41
1950.4.45,object/id/1950_4_45
1950.4.46,object/id/1950_4_46
1950.4.5,object/id/1950_4_5
1950.4.51,object/id/1950_4_51
1950.4.6,object/id/1950_4_6
1950.4.7,object/id/1950_4_7
1950.4.8,object/id/1950_4_8
1950.6.1,object/id/1950_6_1
1950.6.1,object/id/1950_6_1
1950.6.14,object/id/1950_6_14
1950.6.15,object/id/1950_6_15
1950.6.2,object/id/1950_6_2
1950.6.2,object/id/1950_6_2
1950.6.5,object/id/1950_6_5
1950.6.5,object/id/1950_6_5
1950.6.9,object/id/1950_6_9
1950.7.10,object/id/1950_7_10
1951.10.8,object/id/1951_10_8
1951.11.1,object/id/1951_11_1
1951.11.3,object/id/1951_11_3
1951.11.3,object/id/1951_11_3
1951.11.4,object/id/1951_11_4
1951.13,object/id/13
1951.14.77,object/id/1951_14_77
1951.3.2,object/id/1951_3_2
1951.3.8,object/id/1951_3_8
1952.10.1,object/id/1952_10_1
1952.12.2,object/id/1952_12_2
1952.13.160,object/id/1952_13_160
1952.13.72,object/id/1952_13_72
1952.13.82,object/id/1952_13_82
1952.13.85,object/id/1952_13_85
1952.3.3,object/id/1952_3_3
1952.5.1,object/id/1952_5_1
1952.5.3,object/id/1952_5_3
1953.10.1,object/id/1953_10_1
1953.3.4,object/id/1953_3_4
1953.7.2,object/id/1953_7_2
1953.7.3,object/id/1953_7_3
1953.7.4,object/id/1953_7_4
1953.7.5,object/id/1953_7_5
1953.9.3,object/id/1953_9_3
1954.6.1,object/id/1954_6_1
1954.6.2,object/id/1954_6_2
1954.6.3,object/id/1954_6_3
1954.6.4,object/id/1954_6_4
1954.6.5,object/id/1954_6_5
1955.11.3,object/id/1955_11_3
1955.11.3,object/id/1955_11_3
1955.11.4,object/id/1955_11_4
1955.5.1,object/id/1955_5_1
1955.5.2,object/id/1955_5_2
1955.5.3,object/id/1955_5_3
1955.9.2,object/id/1955_9_2
1956.1.1,object/id/1956_1_1
1956.1.2,object/id/1956_1_2
1956.1.3,object/id/1956_1_3
1956.11.2,object/id/1956_11_2
1956.11.27,object/id/1956_11_27
1956.11.28,object/id/1956_11_28
1956.11.36,object/id/1956_11_36
1956.11.41,object/id/1956_11_41
1956.11.50,object/id/1956_11_50
1956.3.1,object/id/1956_3_1
1956.6.60,object/id/1956_6_60
1956.7.1,object/id/1956_7_1
1956.7.2,object/id/1956_7_2
1956.7.3,object/id/1956_7_3
1957.11.2,object/id/1957_11_2
1957.11.3,object/id/1957_11_3
1957.11.4,object/id/1957_11_4
1957.3.1,object/id/1957_3_1
1957.3.2,object/id/1957_3_2
1957.3.3,object/id/1957_3_3
1958.11.10,object/id/1958_11_10
1958.11.11,object/id/1958_11_11
1958.11.12,object/id/1958_11_12
1958.11.13,object/id/1958_11_13
1958.11.14,object/id/1958_11_14
1958.11.15,object/id/1958_11_15
1958.11.17,object/id/1958_11_17
1958.11.18,object/id/1958_11_18
1958.11.19,object/id/1958_11_19
1958.11.2,object/id/1958_11_2
1958.11.21,object/id/1958_11_21
1958.11.22,object/id/1958_11_22
1958.11.23,object/id/1958_11_23
1958.11.24,object/id/1958_11_24
1958.11.25,object/id/1958_11_25
1958.11.26,object/id/1958_11_26
1958.11.27,object/id/1958_11_27
1958.11.29,object/id/1958_11_29
1958.11.8,object/id/1958_11_8
1958.11.9,object/id/1958_11_9
1958.5.4,object/id/1958_5_4
1959.10.2,object/id/1959_10_2
1959.5.1,object/id/1959_5_1
1959.7.19,object/id/1959_7_19
1959.7.21,object/id/1959_7_21
1959.7.22,object/id/1959_7_22
1959.7.23,object/id/1959_7_23
1959.7.24,object/id/1959_7_24
1959.7.25,object/id/1959_7_25
1959.7.26,object/id/1959_7_26
1959.7.27,object/id/1959_7_27
1959.9.2,object/id/1959_9_2
1960.10.2,object/id/1960_10_2
1960.11.3,object/id/1960_11_3
1960.11.3,object/id/1960_11_3
1960.6.1,object/id/1960_6_1
1960.8.2,object/id/1960_8_2
1960.8.3,object/id/1960_8_3
1960.8.4,object/id/1960_8_4
1960.8.4,object/id/1960_8_4
1960.8.5,object/id/1960_8_5
1961.11.10,object/id/1961_11_10
1961.11.11,object/id/1961_11_11
1961.11.12,object/id/1961_11_12
1961.11.14,object/id/1961_11_14
1961.2.1,object/id/1961_2_1
1961.4.1,object/id/1961_4_1
1961.5.2,object/id/1961_5_2
1961.9.1,object/id/1961_9_1
1961.9.2,object/id/1961_9_2
1961.9.3,object/id/1961_9_3
1962.1.1,object/id/1962_1_1
1962.11.2,object/id/1962_11_2
1962.5.1,object/id/1962_5_1
1962.5.2,object/id/1962_5_2
1962.7.1,object/id/1962_7_1
1962.7.2,object/id/1962_7_2
1962.8.41,object/id/1962_8_41
1962.8.41,object/id/1962_8_41
1962.8.48,object/id/1962_8_48
1962.8.54,object/id/1962_8_54
1962.8.66,object/id/1962_8_66
1962.8.77,object/id/1962_8_77
1962.8.97,object/id/1962_8_97
1963.11.6,object/id/1963_11_6
1963.11.7,object/id/1963_11_7
1963.14.1,object/id/1963_14_1
1963.14.2,object/id/1963_14_2
1963.5,object/id/1963_5
1963.8.1,object/id/1963_8_1
1963.8.2,object/id/1963_8_2
1963.9.10,object/id/1963_9_10
1963.9.2,object/id/1963_9_2
1963.9.3,object/id/1963_9_3
1963.9.4,object/id/1963_9_4
1963.9.5,object/id/1963_9_5
1963.9.6,object/id/1963_9_6
1963.9.7,object/id/1963_9_7
1964.1.1,object/id/1964_1_1
1964.1.104,object/id/1964_1_104
1964.1.114,object/id/1964_1_114
1964.1.119,object/id/1964_1_119
1964.1.119,object/id/1964_1_119
1964.1.120,object/id/1964_1_120
1964.1.121,object/id/1964_1_121
1964.1.124,object/id/1964_1_124
1964.1.124,object/id/1964_1_124
1964.1.125,object/id/1964_1_125
1964.1.128A-B,object/id/1964_1_128A-B
1964.1.134,object/id/1964_1_134
1964.1.140,object/id/1964_1_140
1964.1.142,object/id/1964_1_142
1964.1.142,object/id/1964_1_142
1964.1.148,object/id/1964_1_148
1964.1.148,object/id/1964_1_148
1964.1.15,object/id/1964_1_15
1964.1.152,object/id/1964_1_152
1964.1.152,object/id/1964_1_152
1964.1.154,object/id/1964_1_154
1964.1.155,object/id/1964_1_155
1964.1.157,object/id/1964_1_157
1964.1.166,object/id/1964_1_166
1964.1.169,object/id/1964_1_169
1964.1.176,object/id/1964_1_176
1964.1.176,object/id/1964_1_176
1964.1.183,object/id/1964_1_183
1964.1.183,object/id/1964_1_183
1964.1.187,object/id/1964_1_187
1964.1.19,object/id/1964_1_19
1964.1.195,object/id/1964_1_195
1964.1.195,object/id/1964_1_195
1964.1.196,object/id/1964_1_196
1964.1.215,object/id/1964_1_215
1964.1.22,object/id/1964_1_22
1964.1.27,object/id/1964_1_27
1964.1.27,object/id/1964_1_27
1964.1.27,object/id/1964_1_27
1964.1.36,object/id/1964_1_36
1964.1.36,object/id/1964_1_36
1964.1.37,object/id/1964_1_37
1964.1.4,object/id/1964_1_4
1964.1.40,object/id/1964_1_40
1964.1.40,object/id/1964_1_40
1964.1.42,object/id/1964_1_42
1964.1.42,object/id/1964_1_42
1964.1.44,object/id/1964_1_44
1964.1.46,object/id/1964_1_46
1964.1.46,object/id/1964_1_46
1964.1.47,object/id/1964_1_47
1964.1.49,object/id/1964_1_49
1964.1.49,object/id/1964_1_49
1964.1.49,object/id/1964_1_49
1964.1.5,object/id/1964_1_5
1964.1.51,object/id/1964_1_51
1964.1.55,object/id/1964_1_55
1964.1.59,object/id/1964_1_59
1964.1.62,object/id/1964_1_62
1964.1.66,object/id/1964_1_66
1964.1.74,object/id/1964_1_74
1964.1.74,object/id/1964_1_74
1964.1.75,object/id/1964_1_75
1964.1.75,object/id/1964_1_75
1964.1.79,object/id/1964_1_79
1964.1.80,object/id/1964_1_80
1964.1.82,object/id/1964_1_82
1964.1.82,object/id/1964_1_82
1964.1.88,object/id/1964_1_88
1964.1.89,object/id/1964_1_89
1964.1.92,object/id/1964_1_92
1964.1.94,object/id/1964_1_94
1964.1.94,object/id/1964_1_94
1964.1.97,object/id/1964_1_97
1964.12.1,object/id/1964_12_1
1964.12.1,object/id/1964_12_1
1964.12.2,object/id/1964_12_2
1964.13.1,object/id/1964_13_1
1964.14.1,object/id/1964_14_1
1964.18.1,object/id/1964_18_1
1964.4.1,object/id/1964_4_1
1964.5.1,object/id/1964_5_1
1964.6.1,object/id/1964_6_1
1964.6.1,object/id/1964_6_1
1964.6.2,object/id/1964_6_2
1964.6.2,object/id/1964_6_2
1965.1,object/id/1
1965.11.1,object/id/1965_11_1
1965.12,object/id/12
1965.14.1,object/id/1965_14_1
1965.14.7,object/id/1965_14_7
1965.14.8,object/id/1965_14_8
1965.14.9,object/id/1965_14_9
1965.15.1,object/id/1965_15_1
1965.15.2,object/id/1965_15_2
1965.16.1,object/id/1965_16_1
1965.16.10,object/id/1965_16_10
1965.16.100,object/id/1965_16_100
1965.16.101,object/id/1965_16_101
1965.16.102,object/id/1965_16_102
1965.16.103,object/id/1965_16_103
1965.16.104,object/id/1965_16_104
1965.16.105,object/id/1965_16_105
1965.16.106,object/id/1965_16_106
1965.16.107,object/id/1965_16_107
1965.16.108,object/id/1965_16_108
1965.16.109,object/id/1965_16_109
1965.16.11,object/id/1965_16_11
1965.16.110,object/id/1965_16_110
1965.16.111,object/id/1965_16_111
1965.16.112,object/id/1965_16_112
1965.16.113,object/id/1965_16_113
1965.16.114,object/id/1965_16_114
1965.16.13,object/id/1965_16_13
1965.16.16,object/id/1965_16_16
1965.16.16,object/id/1965_16_16
1965.16.17,object/id/1965_16_17
1965.16.18,object/id/1965_16_18
1965.16.2,object/id/1965_16_2
1965.16.21,object/id/1965_16_21
1965.16.21,object/id/1965_16_21
1965.16.24,object/id/1965_16_24
1965.16.25,object/id/1965_16_25
1965.16.26,object/id/1965_16_26
1965.16.28,object/id/1965_16_28
